ID,Invoice_Value,Taxable_Amount,GST_Amount,SGST,CGST,IGST,Supply,Reverse_Charge,Eway_Bill_Flag,Supplier_Turnover,Buyer_Turnover,HighRisk_Flag,Fraudulent_Label
28218,2.177944808,974.1911637,355.6763625,0.490149723,0.469918014,-0.007526819,-0.374795542,-0.016038177,0.315776589,0.001471974,0.003425559,0,0
28219,0,745.7814133,1757.644597,0.623052549,0.631562633,-0.007814247,-0.405822336,-0.014885811,-0.754900763,0.00125043,0.003179931,0,0
28220,0,29.35561589,1102.400294,0.709802923,-1.687886804,-0.007062047,-0.431060047,-0.016231027,-0.72988252,0.001338715,0.003498455,0,0
28221,0,2398.873484,7350.820684,0.627373412,0.661459027,-0.007550104,3.119909085,-0.017010409,1.09909043,0.001392365,0.003540168,0,0
28222,0,659.395691,1901.50187,-1.882594804,-1.92766345,-0.001545906,-0.418280347,-0.015505839,-0.845651884,0.001223862,0.003531897,0,0
28223,0,765.5772295,5423.982371,0.726939488,0.719388338,-0.007400686,-0.379225809,-0.014520583,0.480352495,0.001347595,0.003664059,0,0
28224,0,858.6324703,2524.711775,0.682852972,0.658047368,-0.00793288,-0.069329948,-0.014501224,0.693505327,0.001248158,0.003068583,0,0
28225,0,1597.908449,1150.424742,0.024845677,0.029319787,-0.001823085,-0.379751055,-0.016843709,-0.763984716,0.001212583,0.003309853,0,0
28226,0,2727.352072,3474.188573,-1.993909612,-1.850124597,-0.007961975,-0.138712607,-0.014055032,0.585788823,0.001466535,0.003524945,0,0
28227,0,2420.891958,2631.098101,0.679879726,0.702885601,-0.007527559,-0.375416336,-0.016977921,-0.787931218,0.001279679,0.003435501,0,0
28228,0,2428.5255,6297.681518,0.658597803,0.754386121,-0.006849831,-0.211670476,-0.016500278,0.259642203,0.001441393,0.003383151,0,0
28229,0,500.4050489,3226.274098,0.708022242,0.634486244,-0.007892695,-0.393540218,-0.016685453,-0.813523766,0.001289148,0.003380982,0,0
28230,0,689.9456993,4135.848348,0.717036536,0.696211812,-0.00693719,-0.37311625,-0.016713377,0.432246623,0.001442965,0.003521868,0,0
28231,0,648.4665751,2501.24715,-2.115882506,-0.930661901,-0.007943927,1.006434913,-0.014308044,0.314672368,0.001221995,0.003239642,0,0
28232,0,2279.416686,4345.153863,0.614340399,0.647243225,-0.006889808,-0.422496254,-0.015850129,-0.115705615,0.001403826,0.003468505,0,0
28233,0,2595.963458,5823.487582,0.729296368,0.691204492,-0.008044671,3.570878504,-0.014671762,0.80716148,0.001369531,0.003574688,0,0
28234,0,2477.002212,221.1480094,0.738957543,0.72561783,-0.0075443,-0.401499839,-0.016996725,-0.581124974,0.001355839,0.003358771,0,0
28235,1.908186359,32.95670732,16.46535303,0.696076035,-1.946628421,-0.007912511,-0.425218169,-0.014578763,-0.847555508,0.001395196,0.003303921,0,0
28236,0,773.8166699,4090.364935,-2.020189005,-1.809331046,-0.001723091,-0.442040877,-0.014089081,-0.787520396,0.001241176,0.003528195,0,0
28237,2.109869346,2395.24199,2034.960106,0.692388569,0.71888729,-0.007845842,-0.394433295,-0.015839053,0.25954485,0.001306728,0.00312647,0,0
28238,0,1629.513849,4551.277355,0.742450324,0.639322245,-0.007170862,-0.443595358,-0.014112232,-0.825064602,0.001416246,0.003121019,0,0
28239,0,1002.945941,1570.765959,0.709065472,0.63685226,-0.007249861,-0.384806453,-0.015341408,0.272234973,0.001463493,0.003692199,0,0
28240,0,2354.427238,3902.182402,0.74464577,0.754738549,-0.007113013,-0.384035332,-0.015430776,1.033710593,0.001342927,0.003446065,0,0
28241,1.944191513,2338.821664,1975.505487,0.721904254,0.763597874,-0.007683146,-0.404938363,-0.016266411,1.045185884,0.001383772,0.003728453,0,0
28242,0,554.0719077,5939.548333,-1.887372381,-1.804949593,-0.001777706,-0.436980975,-0.016633455,-0.835435819,0.001273265,0.003128672,0,0
28243,2.18590618,2353.850332,838.7070711,0.414793684,0.752589267,-0.007432136,-0.371055813,-0.015682715,0.663687841,0.001420137,0.00343025,0,0
28244,0,839.3421447,5318.203551,-0.12971477,0.062460599,-0.008214979,-0.374851233,-0.014947465,-0.844863029,0.001326116,0.003655726,0,0
28245,0,2320.909077,4144.447428,0.001362096,0.058395415,-0.007565426,1.303081985,-0.014173661,0.609599931,0.00131121,0.00314906,0,0
28246,0,2558.709134,4964.970933,0.692086207,0.746522437,-0.00790356,3.1665235,-0.015354677,0.963732834,0.001312403,0.003059534,0,0
28247,0,1126.294268,3406.521884,0.656295789,0.715298671,-0.007594734,-0.438968197,-0.014669687,0.162416624,0.001459608,0.003250611,0,0
28248,0,1156.180878,2127.404577,-1.903369551,-1.859620552,-0.001706503,-0.387370557,-0.015798206,-0.795866214,0.001256354,0.003084304,0,0
28249,4.010247927,2355.942087,6509.011665,0.680657306,0.732647992,-0.007548182,-0.399154839,0.299273148,5.471774992,0.001369914,0.003291866,0,0
28250,0,2464.37473,3675.001378,0.704384784,0.643776166,-0.007145988,-0.383244528,-0.014560415,0.67645275,0.001462849,0.003717394,0,0
28251,0,777.4349143,4874.764527,-0.635147023,0.688603511,-0.007543916,0.911242558,-0.014876317,1.064242289,0.001387814,0.003068699,0,0
28252,0,2103.990336,6177.841385,0.022720422,0.027131013,-0.001769425,-0.404728714,-0.01511662,-0.761590258,0.001334381,0.003671717,0,0
28253,2.134980249,970.7576271,92.39392345,0.728383351,0.726196075,-0.007106432,0.057935001,-0.015913913,-0.291341085,0.00136504,0.003416333,0,0
28254,0,144.8083823,2593.774842,0.672906948,0.677312951,-0.007219832,-0.428641159,-0.016384315,-0.712554838,0.001395294,0.003599445,0,0
28255,1.978856252,2383.860701,5871.674915,0.672127205,0.764921487,-0.007382143,3.028527271,-0.01589273,0.528830795,0.001454556,0.003708004,0,0
28256,0,660.8501196,1093.910385,0.664096691,-0.624685919,-0.007911778,-0.371037771,-0.014318155,-0.852104756,0.00125631,0.003347234,0,0
28257,0,2543.698617,610.9535254,0.715295338,0.655827133,-0.006942835,3.497084524,-0.015896601,1.165824697,0.001275632,0.003103882,0,0
28258,1.983025505,2681.386181,353.1705865,0.614232022,0.68827234,-0.006952815,1.253842142,-0.016803062,0.403072073,0.001394338,0.00362933,0,0
28259,2.18474859,2453.285825,43.73747863,0.735519911,0.694422052,-0.00705119,-0.390258765,-0.016748093,-0.761349907,0.001361851,0.003438198,0,0
28260,0,2258.336108,1802.201769,0.683291683,0.694632185,-0.00726389,0.082620153,-0.014734559,0.219872161,0.001323323,0.003421884,0,0
28261,0,593.2373903,3141.446801,0.655487762,0.733772826,-0.007305129,-0.39874418,-0.015020253,-0.72550942,0.001280563,0.003543815,0,0
28262,0,1679.043548,5931.920338,0.652494467,0.681150215,-0.007001531,2.908411995,-0.015959334,1.782159119,0.001284891,0.003581118,0,0
28263,0,2391.684283,3708.944257,0.022512739,0.027001397,-0.001669744,-0.380375885,-0.014531857,-0.761135418,0.001235889,0.003599964,0,0
28264,0,239.7054026,1265.601201,0.69451996,0.689841302,-0.008151536,-0.404798142,-0.016052555,-0.804156526,0.001408137,0.003218817,0,0
28265,0,1367.269306,3453.733639,0.734988906,-1.279650099,-0.007384032,-0.412676049,-0.015159471,0.535167835,0.00129057,-0.043361237,0,0
28266,0,561.2980064,1215.950351,0.023069607,0.027038636,-0.001640984,-0.371377853,-0.015088244,-0.793561039,0.001195935,0.00305561,0,0
28267,0,1013.547269,3141.786401,-1.416973312,-1.434792472,-0.007566566,-0.394724585,-0.014202093,-0.791369951,0.001409615,0.003473665,0,0
28268,1.090412161,2390.068263,1742.985944,0.630424646,0.739291012,-0.007954294,0.014877909,-0.015857993,1.00929333,0.00145242,0.003402607,0,0
28269,0,2487.190194,5277.150486,0.441841174,0.667064523,-0.007604062,-0.434461947,-0.015190648,0.784786241,0.001235892,0.003399576,0,0
28270,0,2313.079885,6781.840114,0.656633751,0.700696561,-0.008136882,-0.372718401,-0.015847518,0.88103392,0.001300321,0.003255712,0,0
28271,0,1887.740718,2927.810563,0.622476253,0.678250376,-0.007942005,-0.390435375,-0.015468378,0.291007616,0.001478875,0.003475893,0,0
28272,7.621805455,1291.884922,3680.376799,-0.141571775,-0.319662737,-0.006977328,-0.447020728,-0.014468816,0.865395799,0.001299038,0.003566607,0,0
28273,0,2388.216738,2742.625072,0.022120076,0.026138026,-0.001610946,-0.419409991,-0.016210685,-0.757812639,0.001280462,0.003398523,0,0
28274,0,1405.634822,2620.723646,0.701261525,0.708270871,-0.007292805,-0.403710908,-0.01421532,0.440203747,0.001363306,0.003242282,0,0
28275,0,535.0780443,2392.651091,-1.92090882,-2.031224616,-0.007310824,-0.375680701,-0.016775678,-0.816186278,0.001295059,0.003142323,0,0
28276,0,591.9527118,12.70995055,0.623103068,0.744174771,-0.007004674,-0.404457242,-0.015671275,-0.827111708,0.001266622,0.003335472,0,0
28277,0,1.082970728,1442.796009,0.024514673,0.030439778,-0.007698584,-0.407500432,-0.016266497,-0.716802912,0.001248301,0.003499475,0,0
28278,0,2225.2014,4498.334271,-2.106241004,-1.889878378,-0.001634273,-0.399178523,-0.014622343,-0.805501726,0.001222119,0.003216841,0,0
28279,0,0,1950.981112,0.022344428,0.03012775,-0.001815704,0.037541376,-0.015013161,0.040442198,0.001193934,0.001506273,0,0
28280,0,312.9052327,1175.289669,-1.413918891,-1.247399316,-0.007474426,-0.438197559,-0.016921954,-0.743137595,0.001395549,0.0031477,0,0
28281,0,1236.500499,621.1720768,0.6749036,0.634252645,-0.007660928,-0.394675707,-0.016580134,0.370733043,0.001430955,0.00327064,0,0
28282,0,2043.917099,147.3686333,0.717087597,0.731314432,-0.008024897,-0.43067107,-0.01476294,0.551227159,0.001465549,0.003338154,0,0
28283,0,1425.607524,1791.290271,0.246133983,0.462793235,-0.006818136,-0.447067865,-0.016623774,0.620271107,0.001449588,0.003533888,0,0
28284,0,732.8818169,1842.37176,0.735277493,-1.987533063,-0.007516465,-0.39862932,-0.014111152,-0.816939136,0.001302722,0.003641807,0,0
28285,0,387.7386239,7406.750906,0.691513961,0.731870048,-0.008092445,-0.316404449,-0.015863688,0.795323771,0.001426155,0.003129351,0,0
28286,0,1654.644053,5035.517128,0.025347015,0.029883639,-0.001744398,-0.38107897,-0.014188828,-0.813821584,0.001408893,0.003444913,0,0
28287,2.070513444,2343.374547,6426.661772,0.673917883,0.690497189,-0.00714057,0.879575384,-0.01702904,0.614270355,0.001302009,0.003458513,0,0
28288,1.09574055,2337.941972,7626.701765,0.739715568,0.756248467,-0.007637851,0.383702942,-0.013813778,1.991339729,0.001456772,0.003537685,0,0
28289,0,2258.910433,1858.960438,0.218350685,0.684205986,-0.006912086,0.614619066,-0.014594074,1.168558751,0.001423842,0.003122556,0,0
28290,0,855.3354287,3539.150941,-1.648991817,-1.718955536,-0.008191032,3.253106784,-0.016762974,-0.536324038,0.001220448,0.00357947,0,0
28291,0.94955374,2565.302667,8215.262818,0.658818488,0.746602981,-0.007894638,3.346148499,-0.014392144,0.25598386,0.001327738,0.003123792,0,0
28292,2.105219313,2587.18431,573.1074358,0.417025066,0.528561575,-0.007828506,-0.379139767,-0.016830295,0.391897921,0.001248921,0.003565003,0,0
28293,0,621.7000295,2956.668369,0.70243488,0.637786661,-0.0077793,-0.434320661,-0.016383285,-0.736623723,0.001183861,0.003096251,0,0
28294,0,2257.66844,4176.186455,0.720884455,0.722516962,-0.007694878,-0.363177454,-0.015600867,1.094036514,0.001466908,0.003515973,0,0
28295,8.395805162,659.8689827,2571.649066,-0.438067648,-0.390138486,-0.007477575,-0.390650557,-0.014145988,-0.752249179,0.001170583,0.00370862,0,0
28296,0,0,1322.006783,0.023773114,0.029064783,-0.00181503,-0.370325159,-0.017043015,-0.843356578,0.001297199,0.003160055,0,0
28297,0,2251.973898,5924.85095,0.68716027,0.670060142,-0.007574026,1.397424975,-0.015940202,1.103121837,0.00128925,0.003539703,0,0
28298,1.859591995,2477.889699,4543.117612,0.743214551,0.747649748,-0.006871801,1.415294823,-0.01456526,0.534509578,0.001471572,0.003703013,0,0
28299,0,2420.748305,7282.016747,-1.268822931,0.064962379,-0.008027265,1.211890272,-0.014940919,0.434769566,0.001316447,0.003152498,0,0
28300,0,2083.726243,3276.696769,-2.062937167,-1.805129296,-0.001671682,-0.447956716,-0.015249971,-0.720757293,0.001231692,0.003535304,0,0
28301,0,1430.163437,2103.20011,0.662878286,0.650776826,-0.00719413,-0.433014339,-0.014250385,0.510553989,0.001367201,0.003713533,0,0
28302,0,495.6921477,4744.826399,0.742636831,-1.068353198,-0.007958647,-0.255345295,-0.015803802,1.257446493,0.001368858,0.00318829,0,0
28303,0,2304.285567,299.0984598,0.022499802,0.030215158,-0.001713481,-0.408116733,-0.016437389,-0.843337716,0.001358082,0.00360818,0,0
28304,0,323.3573075,775.1734222,-2.04612638,-1.737153855,-0.001705987,-0.439941291,-0.014396588,-0.800766738,0.001301032,0.003143674,0,0
28305,0,1804.183846,299.1023652,0.73195623,0.724484171,-0.006783343,-0.292627089,-0.015670049,0.335395771,0.001311008,0.003435681,0,0
28306,0,945.4816328,1193.160178,-1.946913744,-1.859385455,-0.007721476,-0.420612201,-0.016092485,0.15869715,0.001227005,-0.080432999,0,0
28307,0,1724.239833,693.6684438,0.61812804,0.753116725,-0.0073914,2.433125307,-0.014757479,0.217113568,0.001271021,0.003471721,0,0
28308,0,1676.075848,205.9043299,-0.816592313,-0.731551308,-0.007144803,-0.428042274,-0.014134268,-0.002105212,0.001439976,0.003602112,0,0
28309,1.903136483,979.9401469,90.1087588,0.47101828,0.768262148,-0.007498927,0.868966658,-0.015394367,1.943465565,0.001372825,0.003179448,0,0
28310,0,585.4653102,970.9745931,0.001448488,0.063027277,-0.007580763,-0.442941212,-0.016335077,-0.819647329,0.001387151,0.003405308,0,0
28311,0,557.6460558,326.0906011,-2.201795564,-1.740637084,-0.001805458,-0.39043528,-0.015384482,-0.746369204,0.001414533,0.00340344,0,0
28312,0,539.8239865,3307.720241,0.245684625,0.274879038,-0.007405205,-0.381015696,-0.016902561,-0.736559292,0.001413397,0.003125646,0,0
28313,0,99.52109941,1616.433292,-0.202075626,0.748809582,-0.007110558,-0.375318035,-0.015885602,-0.699515469,0.001474223,0.003167993,0,0
28314,0,654.177339,4829.811404,-1.906876156,-1.727274507,-0.00756108,-0.412058407,-0.014329868,-0.738678518,0.001355173,0.003402639,0,0
28315,1.842922766,2366.778558,4534.817079,0.673141227,0.700348209,-0.007113185,0.315586434,-0.01589237,0.179124036,0.001260154,0.00331373,0,0
28316,0,2742.384055,4619.741128,0.649298921,0.653593661,-0.008140488,-0.239576343,-0.015551823,0.635939419,0.001390362,0.003078637,0,0
28317,0,1476.734976,310.0480348,0.00150725,0.059750605,-0.008196102,-0.391380633,-0.014480933,-0.785515527,0.001362615,0.003062899,0,0
28318,0,784.2223452,645.704128,0.023777823,0.026448515,-0.001683688,-0.426982126,-0.016008874,-0.8346859,0.001390403,0.003320127,0,0
28319,0,2299.260404,1765.123381,0.025657737,0.025518463,-0.001697276,-0.389033331,-0.016676537,-0.697871459,0.001317501,0.003641962,0,0
28320,0,2133.776519,1098.344373,0.62440907,0.734913566,-0.00720627,-0.432123782,-0.016542471,0.253317684,0.00137106,0.003454135,0,0
28321,0,2484.211764,1649.931132,0.215483773,0.761294157,-0.006762647,-0.409065717,-0.016027959,0.845437185,0.001426602,0.003479382,0,0
28322,0,1574.439606,4551.938034,-1.793710452,-1.61560962,-0.007736938,-0.393758251,-0.015006266,-0.828087683,0.001406168,0.003380223,0,0
28323,0,41.31418791,3951.47798,-0.639472731,-0.555793995,-0.007674535,-0.380854709,-0.016459429,-0.804691976,0.001291177,0.003230273,0,0
28324,0.97241118,2485.937373,273.3287302,-0.229194753,0.059647678,-0.007529039,-0.388318569,-0.015148454,1.106157469,0.001409917,0.003348535,0,0
28325,0,568.8838374,617.6883171,0.001328264,0.055970621,-0.006793954,-0.391776055,-0.015206026,-0.775749149,0.00120144,0.003079991,0,0
28326,5.342452309,2661.62883,890.1519535,0.623130786,0.756262351,-0.006825534,-0.402910847,-0.016320059,0.501284115,0.001458763,0.003390256,0,0
28327,0,668.613987,1645.219145,0.708096878,0.718434646,-0.007901203,-0.397774485,-0.016832503,-0.767236342,0.001202348,0.003470434,0,0
28328,0,404.4068871,21.86447483,0.022780035,0.028194167,-0.001586918,-0.368145868,-0.016920284,-0.797426434,0.001240185,0.003678217,0,0
28329,0,2456.010877,4673.704678,0.741034501,0.735594876,-0.007883288,-0.398566376,-0.016618476,-0.81157052,0.001168495,0.003672769,0,0
28330,0,2698.800368,3708.998325,0.641002775,0.711229774,-0.007440405,-0.402528464,-0.015240136,-0.787577248,0.001268691,0.003433337,0,0
28331,0,2187.906883,3129.57608,0.679033457,0.657196917,-0.007543997,1.20278705,-0.015060352,0.449969485,0.001328443,0.003641544,0,0
28332,0,818.4598982,1098.604657,-2.110487212,-1.78368484,-0.001616008,-0.44401284,-0.016608029,-0.843189273,0.001367053,0.003712977,0,0
28333,0,1230.994292,3500.993781,0.025654002,0.025827818,-0.001613372,-0.440897574,-0.014615768,-0.786876518,0.00136486,0.003300757,0,0
28334,0.948144314,2260.824665,234.3431647,0.741824267,0.701229411,-0.007130031,-0.42455501,-0.01688029,0.39079687,0.001365891,0.003452387,0,0
28335,0,666.9904677,2518.298363,-2.049091591,-1.816490644,-0.001841381,-0.423348119,-0.014988221,-0.806888164,0.001337907,0.003379075,0,0
28336,0,1371.586229,112.6034829,0.618829351,0.637215958,-0.00682112,-0.394168611,-0.014596979,-0.808264939,0.001324766,0.0036024,0,0
28337,0,589.5539145,632.565888,0.633576637,0.721052617,-0.007675784,-0.420775692,-0.016783854,1.008830061,0.001226458,0.003648056,0,0
28338,0,1677.745177,3509.89021,0.735345211,0.639497327,-0.007335386,3.074024754,-0.016907723,0.498714011,0.001217137,0.003360915,0,0
28339,0,0,3400.564041,0.022145754,0.027998216,-0.001611349,0.03576994,-0.014547381,0.046610067,0.001200219,0.001621032,0,0
28340,2.145847017,415.9716845,124.2677765,0.230541277,0.462490364,-0.007282058,0.048494885,-0.015431246,0.755219545,0.001216714,0.003610708,0,0
28341,0,801.6111121,5400.795625,0.677359831,0.671967971,-0.008051279,-0.388275678,-0.014658818,-0.803806274,0.001190767,0.003503524,0,0
28342,0,712.4575703,1900.661751,0.617278056,0.72663887,-0.007005314,-0.376458773,-0.014784245,0.122171714,0.001298042,0.003423674,0,0
28343,0,2359.128448,516.6995353,0.707523939,0.652565858,-0.007995207,-0.436206225,-0.015107662,-0.764489533,0.00130681,0.003604476,0,0
28344,2.042603291,2272.824441,1711.778291,0.731594338,0.738770288,-0.006778135,-0.400736642,-0.016057386,1.13070117,0.001258281,0.003706075,0,0
28345,0,232.8593589,52.09466984,-1.614782876,-1.414644192,-0.007123127,-0.367527406,-0.016407891,-0.826362583,0.001385405,0.003230316,0,0
28346,0,2371.436193,1848.598065,0.614432607,0.714643045,-0.006812962,-0.431782563,-0.014972234,1.038302521,0.001270609,0.003540254,0,0
28347,0,2341.133863,4746.284978,0.706670712,0.693421995,-0.007214413,1.479048709,-0.016797119,0.937545551,0.001428411,0.003266363,0,0
28348,0,953.8099851,3668.913606,0.021401963,0.026635086,-0.001701087,-0.426018281,-0.015452553,-0.771174364,0.001296429,0.003224215,0,0
28349,0,2178.763272,2910.015665,-0.639886305,-0.582271724,-0.008192979,-0.378357943,-0.016942053,0.181493229,0.001332601,0.003137325,0,0
28350,0,2312.032134,7194.996252,0.024192892,0.028715816,-0.001597987,-0.380205026,-0.01409514,-0.715988779,0.0013929,0.003321152,0,0
28351,0,218.2217326,4012.010975,-0.683717596,-1.210564294,-0.008047881,3.317686699,-0.015769834,0.703876514,0.001333519,0.003407612,0,0
28352,0,1914.830974,6046.226905,-0.24338311,-0.143873669,-0.007216712,3.728084264,-0.016877186,0.579560927,0.001269997,0.00310956,0,0
28353,0,1135.645888,5075.675262,-2.197322462,-1.67800746,-0.00179354,-0.429862373,-0.016643238,-0.777650526,0.001176072,0.003499688,0,0
28354,4.673106334,1442.239144,114.8761393,-1.91027626,-1.875288094,-0.006975103,-0.40862577,-0.01622834,-0.785929169,0.001338656,0.00358119,0,0
28355,0,2507.463929,3651.195184,0.719340709,0.673268777,-0.007876742,1.014159499,-0.015879956,-0.36225397,0.001270617,0.003546277,0,0
28356,0,1901.964816,2563.308525,0.729687832,0.758070189,-0.007164674,-0.397573306,-0.015824952,-0.829682977,0.001206404,0.003213167,0,0
28357,0,1191.467852,21.04234652,0.025725351,0.025933559,-0.001729777,-0.409873129,-0.014267351,-0.791741795,0.001350259,0.003521825,0,0
28358,1.070054886,856.3857944,600.6454221,-0.871510204,-0.844161783,-0.008001437,-0.42387732,-0.016624423,-0.750714453,0.001432365,0.003186185,0,0
28359,0,1771.889429,1027.663942,-0.622353406,-0.601870562,-0.007939361,-0.414408405,-0.014222075,-0.810360162,0.001292565,0.003719043,0,0
28360,0,389.4153669,3894.66723,-0.659887116,-1.399625684,-0.006800228,-0.38786719,-0.014523321,-0.841626009,0.001231943,0.003651434,0,0
28361,0.932328058,1608.998217,62.16834371,0.70390844,0.736382201,-0.006758318,0.203492721,-0.014658875,0.130711561,0.001224886,0.003304183,0,0
28362,0,164.543222,3059.714968,0.685018135,0.76681454,-0.007952338,-0.388119392,-0.015448843,-0.725644799,0.00139846,0.003642333,0,0
28363,0,2003.693969,5544.551099,0.024159566,0.028810997,-0.001538957,-0.420693559,-0.015996958,-0.751965454,0.001395708,0.003281375,0,0
28364,0,1205.923289,5678.377661,0.615302081,0.652081729,-0.007859096,-0.392320292,-0.015132196,-0.698432248,0.001258957,0.003220916,0,0
28365,0,2311.620477,5970.775341,0.719629683,0.663708159,-0.007389621,2.524982254,-0.015154793,0.861828324,0.00142652,0.0035255,0,0
28366,0,382.0664119,1063.984408,0.421161376,0.489769404,-0.008001401,-0.411809552,-0.015884274,0.674071338,0.00131838,0.003539456,1.041752319,0
28367,0,980.2947971,985.4018583,0.001436756,0.754651149,-0.00724074,1.830858122,-0.016910853,2.462383462,0.001461276,0.003264565,0,0
28368,0,2499.700787,2343.957131,0.656698948,0.674415435,-0.006755849,-0.428983136,-0.016191806,0.958473332,0.001230024,0.00333718,0,0
28369,0,483.6082982,937.8868008,0.001538606,-0.543430481,-0.007023919,-0.349878145,-0.016314553,1.420132538,0.001330772,0.003349478,0,0
28370,2.171707245,2472.654857,6054.340328,0.647534887,0.640285194,-0.008146281,-0.397737494,0.010697266,-0.739657246,0.00118542,0.003617676,0,0
28371,0,659.5007054,1900.0878,-2.1599337,-1.6940047,-0.001576965,-0.373288754,-0.017014995,-0.701447291,0.001361443,0.003531596,0,0
28372,0,262.013428,2603.855473,0.377077353,0.671240569,-0.007262966,3.54156753,-0.015447909,0.51427222,0.0011672,0.003294341,0,0
28373,0,2254.53648,3520.052617,0.438162472,0.462283171,-0.006869668,2.205725093,-0.014836394,0.784181928,0.001314733,0.003523393,0,0
28374,0,748.490632,1761.138101,0.62340212,0.760386875,-0.007788756,-0.398610543,-0.015891983,0.265807443,0.001274556,0.00354524,0,0
28375,0,529.0152279,1056.315416,-1.223329029,-1.159248729,-0.00796943,-0.410970457,-0.01413291,-0.848031047,0.001317687,0.003072629,0,0
28376,2.07841731,755.1093031,20.33132863,0.630829539,0.755660427,-0.007086835,-0.145336627,-0.014912732,1.082401352,0.001438312,0.003074183,0,0
28377,0,961.4018405,4401.179256,-0.429167581,-0.145479583,-0.008213462,3.353422255,-0.014678435,0.689305579,0.001191095,0.003236938,0,0
28378,0,1755.969739,1930.813064,-1.047849278,-0.943370247,-0.006862538,-0.238527653,-0.016342153,-0.209487346,0.001417701,0.00344176,0,0
28379,0,187.8861233,596.4029092,0.264787255,0.32648459,-0.007582638,3.409584846,-0.015304741,-0.670047163,0.001266346,0.003491987,0,0
28380,0,356.8868927,94.21072506,-1.469122019,-1.139955485,-0.007283099,-0.389143393,-0.015994321,-0.847639717,0.00128162,0.00342055,0,0
28381,0,2402.608949,2556.69571,0.430842351,0.509973567,-0.008084188,-0.40268421,-0.016751399,-0.747452629,0.001206644,0.003583954,0,0
28382,0,981.0434405,595.7509385,-1.931636586,-1.867823227,-0.007883555,0.5705724,-0.016843314,1.006383861,0.001381575,0.003228143,0,0
28383,0,472.7545551,4465.626939,-1.826235922,-1.783038872,-0.001752636,-0.370137396,-0.014729075,-0.840668942,0.001172355,0.003398672,0,0
28384,0,1361.400509,2636.252261,0.024729128,0.027291072,-0.00174407,-0.408686575,-0.016401046,-0.82532986,0.001174656,0.00342371,0,0
28385,0,2582.041908,6992.109751,0.647748795,0.710121982,-0.007185431,-0.046592339,-0.016898437,0.441252823,0.001326982,0.003345993,0,0
28386,0,2677.368289,5334.166039,0.716461976,0.715042061,-0.007033337,-0.399175216,-0.016048165,-0.252825839,0.001373578,0.00367436,0,0
28387,4.160375633,2489.615491,3614.420819,0.6651498,0.714767493,-0.008078218,-0.414115452,-0.012855614,-0.731006633,0.001214104,0.0031562,0,0
28388,0,2435.137866,4162.151769,-0.65205026,-0.579157241,-0.008085244,-0.412299636,-0.015010047,0.707708533,0.001427884,0.003358067,0,0
28389,0,0,3528.852993,0.023505702,0.027887587,-0.001543847,0.034557834,-0.015687643,0.045277641,0.001233045,0.001774002,0,0
28390,1.032192367,458.62845,480.1578652,0.00151582,-2.036135172,-0.0078771,-0.391136152,-0.016823642,0.310458454,0.00126155,0.003330053,0,0
28391,0.931504544,2705.123411,6507.896774,0.6138013,0.688834813,-0.006808274,-0.437601196,-0.015560413,1.149913289,0.001417653,0.0034371,0,0
28392,8.169772165,867.6609867,23.19807272,0.73702807,0.067321014,-0.007485436,-0.371295771,-0.014626547,-0.841621676,0.00134171,0.003402614,0,0
28393,0,1612.677587,3401.235669,0.025521607,0.027403159,-0.001600361,-0.373994005,-0.017015377,-0.766475986,0.001405599,0.003282499,0,0
28394,0,1648.226764,1221.999068,0.430671002,0.507130089,-0.006970428,-0.350734429,-0.014650359,0.314456209,0.001453904,0.003100285,0,0
28395,0,1457.269432,2191.753752,0.462795851,0.503972802,-0.007788192,-0.411543069,-0.015113915,0.805411925,0.001475871,0.0031292,0,0
28396,0,2315.766295,2897.465907,0.001534985,0.060753051,-0.007356701,-0.371551604,-0.015865473,0.539409827,0.001271253,0.003130283,0,0
28397,0,1327.409636,6312.503766,-0.663752243,-0.579040206,-0.007333115,-0.3889785,-0.015208084,-0.832067917,0.001276463,0.003380942,0,0
28398,0,373.1126583,72.27603776,0.653407171,-0.586750028,-0.00764385,-0.370672099,-0.016039907,-0.710490142,0.001355574,0.003180191,0,0
28399,0,1371.686792,723.2110572,0.678476949,0.765244294,-0.008035381,-0.36495843,-0.01666319,1.190997723,0.001454476,0.003165031,0,0
28400,0.925956177,1367.142656,36.93907013,0.708526872,0.701413969,-0.007065283,-0.372884929,-0.016965526,0.626001521,0.001220662,0.003296995,0,0
28401,0,1947.592262,2435.941553,-0.221838875,-0.138296253,-0.007659357,-0.399913958,-0.014686563,0.317250232,0.001418466,0.003239476,0,0
28402,0.902592465,782.2732511,6.254122611,0.69727402,0.762457258,-0.007693088,-0.399628323,-0.01555881,-0.737605607,0.001359326,0.00324158,0,0
28403,2.006743796,613.6535521,1322.304573,-1.866606862,-1.78087083,-0.001732995,-0.436380216,-0.017054037,-0.783594145,0.001393508,0.00372003,0,0
28404,0,2676.967571,3277.955791,0.715803039,0.689537003,-0.00716715,-0.001091337,-0.016484109,0.351254345,0.001217478,0.003151675,0,0
28405,0,1987.454512,6938.850854,0.613744282,0.700396892,-0.007798585,-0.318996454,-0.014756736,1.00824543,0.00146179,0.003466924,0,0
28406,0,1627.184495,2125.2933,0.700718735,0.704303578,-0.006776662,-0.384305378,-0.014497288,0.463556751,0.001238915,0.003128601,0,0
